0.24351,0.081169,0.24351,0.081169,0,0.16234,0.081169,6.737,0,0,0,0.081169,2.1916,2.4351,0.16234,0.16234,0,0.89286
3.576,2.3243,9.7899,8.892,33.345,20.224,18.261,21.249,30.694,27.2,6.5604,6.2749,11.087,8.7145,19.095,14.962,55.921,39.555
0.038212,0,0.11464,0.15285,0.076423,2.1368,1.452,1.4471,3.7054,3.5911,0.64845,0.34391,1.3749,1.5659,0.19106,0,4.5029,0.30455
0,0,0.27027,0.2027,0.098311,2.7365,2.3976,2.3645,4.9662,4.7297,0.70946,0.60811,2.7696,2.027,0,0.2027,5.2341,0.40473
0.24331,0.081103,0.081103,0.16221,0,0.16221,0,8.7559,0,0,0,0,2.1087,1.4599,0,0,0,0.40552
0.56389,0.41386,0.1552,0.15054,0.10347,0.25866,0.20693,7.9653,0,0,0.10347,0,3.3052,2.1211,0.10347,0.1552,0,0.36058
0.5307,0.15163,0.15163,0,0,0.15163,0.075815,7.721,0,0,0,0,2.5679,1.6558,0.22745,0,0,0.30326
0.039047,0,0.31238,0.13667,0.039047,1.9912,2.3809,1.656,3.2753,3.2399,0.54666,0.48712,1.7923,1.835,0,0,4.2702,0.31238
0.027886,0,0.18126,0.16732,0,1.5615,1.1011,1.0876,2.9697,2.7186,0.25084,0.50195,1.1991,1.0318,0,0,3.3183,0.16732
0,0.035026,0.10508,0.070053,0.070053,1.8214,2.0665,1.6462,3.0788,3.0473,0.28021,0.42031,1.4361,1.401,0,0.035026,3.8179,0.35026
2.6473,1.9624,0.027867,0,17.249,0.0418,0.027867,0.209,0,0,0,0,0.1672,0.069667,3.1211,2.3269,0.027867,2.6876
0,0,0.071429,0.28571,0,1.2121,1.0714,0.71214,2.6429,2.0714,0.35714,0.071429,1.0714,0.71429,0,0,2.6379,0.14286
0,0,0.085397,0,0,1.1956,1.4518,1.4432,2.6473,2.4757,0.17079,0,0.51238,1.5371,0,0.17079,3.0743,0
19.126,18.912,22.597,36.833,18.835,0.02,0.03,3.3385,0.02,0,0.01,0,5.7979,6.4373,5.4978,6.2272,0,125.12
34.675,34.714,39.614,65.466,33.036,0.01,0.02,6.6481,0.07,0.01,0.02,0,10.468,11.436,9.1268,12.127,0,217.21
19.577,18.885,22.689,34.641,16.867,0.04,0,2.6889,0.06,0.02,0.01,0,5.98,6.0781,4.6696,6.8777,0.02,112.83
19.047,19.066,21.998,34.539,16.107,0.02,0,2.9191,0.06,0.01,0.02,0,5.1286,5.2569,5.1495,6.6485,0,111.71
19.339,17.316,22.328,32.123,17.037,0.04,0,3.0778,0.04,0.03,0,0.01,5.759,5.4991,5.2196,6.0482,0.04,108.7
18.379,19.185,21.949,36.162,17.388,0.04,0.01,2.8893,0.01,0,0.01,0.01,5.0896,5.908,4.6594,6.4388,0,117.12
20.608,19.527,26.439,37.801,17.957,0.04,0,2.7698,0.06,0.02,0,0,6.1699,5.9584,5.8895,7.0985,0,116.28
18.999,18.267,21.508,32.663,17.904,0,0,2.9588,0.01,0,0.01,0.01,5.1887,5.5284,5.0098,6.0387,0.02,111.37
34.852,35.129,39.703,61.267,33.341,0.02,0,5.6488,0.02,0.03,0,0.02,10.406,10.867,10.486,13.144,0.02,218.17
33.621,32.387,40.644,63.738,32.983,0,0.02,5.8878,0.1,0.04,0.04,0,9.1048,9.9553,10.429,11.276,0.06,219.89
0,0,0.11883,0.11883,0,2.0796,2.139,1.7231,3.8622,4.3963,0.47534,0.47534,1.9014,1.2478,0.17825,0,4.6869,0.23767
0,0,0.24938,0.18703,0.12469,2.8248,2.4246,2.1178,3.8815,4.0692,0.74813,0.65461,2.4882,1.7438,0,0.062344,6.2553,0.24938
0.04914,0,0.19656,0.2457,0.04914,2.1867,2.7518,1.5971,4.9631,3.5867,0.41769,0.44226,2.1128,1.941,0.07371,0.09828,3.071,0.09828
0.61601,0,0,0.20534,0,0.20534,0.068446,7.0418,0,0,0,0.13689,2.9391,1.7796,0.068446,0,0,0.47912
0.40984,0.40925,0,0.1171,0,0.35129,0.1171,6.733,0.058548,0,0,0,2.459,3.2196,0.23419,0.1171,0,0.1171
